UserID,Movie,Genre,Rating,Timestamp
199,Avengers,Action,3.2,2025-04-18
793,Avengers,Action,2.9,2024-12-24
970,Avengers,Action,1.6,2025-04-21
136,Titanic,Romance,2.6,2023-08-22
616,Titanic,Romance,3.4,2024-10-08
839,The Godfather,Crime,1.6,2025-05-26
806,Titanic,Romance,4.7,2025-05-20
636,Pulp Fiction,Crime,1.4,2024-11-09
752,Shrek,Comedy,1.7,2024-10-31
744,Inception,Sci-Fi,3.1,2025-04-30
533,Finding Nemo,Animation,1.2,2024-10-03
299,Pulp Fiction,Crime,4.6,2025-07-22
412,Shrek,Comedy,4.1,2023-09-15
724,Inception,Sci-Fi,4.4,2024-04-15
890,Finding Nemo,Animation,2.6,2025-05-26
432,Titanic,Romance,2.7,2024-01-15
140,Finding Nemo,Animation,2.7,2023-10-10
264,Finding Nemo,Animation,2.1,2023-09-09
319,Pulp Fiction,Crime,4.4,2024-05-28
876,Shrek,Comedy,4.1,2024-04-22
267,The Godfather,Crime,2.4,2023-11-27
817,Interstellar,Sci-Fi,2.5,2024-09-13
415,Inception,Sci-Fi,3.5,2025-07-23
996,The Godfather,Crime,3.4,2025-06-17
137,Inception,Sci-Fi,4.8,2024-03-13
734,Interstellar,Sci-Fi,2.3,2023-11-24
503,Titanic,Romance,4.0,2024-06-18
809,Avengers,Action,4.7,2024-01-23
258,Pulp Fiction,Crime,5.0,2024-05-09
597,Pulp Fiction,Crime,3.2,2024-11-17
670,The Godfather,Crime,2.0,2025-02-18
735,Interstellar,Sci-Fi,3.1,2023-10-06
367,Interstellar,Sci-Fi,1.3,2025-04-26
953,Interstellar,Sci-Fi,1.8,2025-03-10
676,Shrek,Comedy,3.3,2025-01-02
670,Shrek,Comedy,2.5,2023-08-08
510,Inception,Sci-Fi,1.9,2023-10-30
108,Inception,Sci-Fi,1.0,2025-06-19
547,Shrek,Comedy,3.8,2023-09-22
984,The Godfather,Crime,1.5,2025-06-12
147,Pulp Fiction,Crime,2.3,2024-09-21
954,Avengers,Action,1.8,2024-07-07
969,Shrek,Comedy,2.7,2024-05-28
211,Interstellar,Sci-Fi,1.5,2025-01-27
524,Interstellar,Sci-Fi,1.1,2025-01-22
191,Interstellar,Sci-Fi,2.1,2023-11-06
858,Pulp Fiction,Crime,4.5,2025-07-13
559,Interstellar,Sci-Fi,4.5,2024-11-16
257,The Godfather,Crime,2.5,2023-12-25
208,Pulp Fiction,Crime,4.3,2023-12-31
198,Finding Nemo,Animation,2.8,2024-02-27
582,Shrek,Comedy,4.5,2023-09-29
253,Titanic,Romance,2.1,2023-08-08
351,Interstellar,Sci-Fi,1.9,2024-06-29
417,Titanic,Romance,1.9,2024-01-17
286,Inception,Sci-Fi,2.1,2025-03-04
704,Pulp Fiction,Crime,3.1,2025-03-21
137,Finding Nemo,Animation,1.8,2024-10-28
984,Interstellar,Sci-Fi,2.4,2024-12-06
480,Avengers,Action,2.4,2025-07-27
721,Titanic,Romance,3.3,2024-05-16
199,Pulp Fiction,Crime,4.3,2023-12-24
360,Inception,Sci-Fi,3.8,2023-12-07
203,Shrek,Comedy,3.1,2024-03-31
394,The Godfather,Crime,4.8,2024-06-10
596,The Godfather,Crime,2.9,2025-07-27
659,Titanic,Romance,4.5,2024-10-18
239,Finding Nemo,Animation,2.7,2024-07-16
509,Shrek,Comedy,3.1,2025-07-29
194,The Godfather,Crime,1.5,2025-01-26
852,Titanic,Romance,3.4,2023-12-03
970,Pulp Fiction,Crime,3.6,2025-01-13
699,Inception,Sci-Fi,3.6,2025-07-22
889,Titanic,Romance,1.7,2024-06-26
121,Avengers,Action,2.1,2025-06-29
975,Avengers,Action,4.2,2024-11-11
552,Interstellar,Sci-Fi,2.0,2025-06-09
826,Interstellar,Sci-Fi,3.6,2025-06-30
344,Pulp Fiction,Crime,3.4,2024-07-03
459,Inception,Sci-Fi,4.9,2023-08-04
263,Finding Nemo,Animation,3.6,2024-09-08
690,Interstellar,Sci-Fi,2.3,2025-05-31
375,Shrek,Comedy,3.2,2023-10-27
498,Inception,Sci-Fi,2.3,2024-10-28
385,Avengers,Action,4.7,2025-07-24
347,Titanic,Romance,1.2,2024-03-08
831,Shrek,Comedy,1.3,2024-07-28
710,The Godfather,Crime,2.9,2025-01-07
609,Shrek,Comedy,2.8,2024-04-15
171,Shrek,Comedy,3.9,2024-03-24
808,Finding Nemo,Animation,3.0,2023-08-10
851,Avengers,Action,1.5,2023-09-13
628,Shrek,Comedy,4.0,2025-05-10
134,Avengers,Action,4.9,2025-03-06
220,Interstellar,Sci-Fi,2.3,2023-12-11
788,Inception,Sci-Fi,3.2,2024-01-18
566,Pulp Fiction,Crime,3.6,2025-01-26
670,Shrek,Comedy,3.6,2024-08-03
741,Avengers,Action,1.9,2023-10-14
439,Titanic,Romance,4.9,2024-09-25
194,Finding Nemo,Animation,4.5,2025-02-02
473,Titanic,Romance,1.6,2023-11-26
545,Titanic,Romance,4.9,2024-04-10
627,Avengers,Action,3.3,2023-11-03
241,The Godfather,Crime,4.0,2024-08-27
436,Finding Nemo,Animation,1.9,2025-05-02
238,Pulp Fiction,Crime,1.5,2023-10-13
673,Interstellar,Sci-Fi,1.6,2024-06-18
976,Avengers,Action,1.3,2024-05-11
483,Titanic,Romance,3.7,2024-12-26
623,Finding Nemo,Animation,3.7,2024-01-28
276,Titanic,Romance,4.0,2024-09-30
516,Shrek,Comedy,3.6,2024-07-12
924,Shrek,Comedy,4.9,2025-04-24
508,Avengers,Action,2.1,2024-04-30
349,Interstellar,Sci-Fi,2.6,2024-02-15
680,Finding Nemo,Animation,1.8,2024-07-30
579,Finding Nemo,Animation,2.1,2024-11-17
670,Finding Nemo,Animation,2.7,2023-10-14
901,Shrek,Comedy,4.9,2023-09-01
746,Interstellar,Sci-Fi,3.5,2024-01-20
370,Interstellar,Sci-Fi,4.5,2025-03-22
648,The Godfather,Crime,3.4,2023-08-12
961,Titanic,Romance,4.4,2025-05-15
544,Interstellar,Sci-Fi,1.3,2025-05-25
746,Avengers,Action,2.2,2024-11-02
294,Inception,Sci-Fi,3.0,2025-01-20
693,Finding Nemo,Animation,3.7,2023-10-30
797,The Godfather,Crime,4.8,2024-05-31
572,Shrek,Comedy,4.1,2025-07-24
328,Titanic,Romance,1.4,2024-06-09
172,Shrek,Comedy,4.6,2025-01-15
902,Pulp Fiction,Crime,1.9,2023-09-22
792,The Godfather,Crime,5.0,2024-07-02
194,Inception,Sci-Fi,1.5,2024-02-19
868,Finding Nemo,Animation,4.4,2024-10-08
930,Shrek,Comedy,2.1,2023-08-24
670,Pulp Fiction,Crime,2.7,2024-05-17
722,Titanic,Romance,4.1,2024-05-29
829,Inception,Sci-Fi,2.0,2024-05-21
624,Shrek,Comedy,4.7,2023-08-31
527,Avengers,Action,1.1,2025-05-10
797,Interstellar,Sci-Fi,1.5,2023-11-28
954,Pulp Fiction,Crime,1.3,2024-01-20
979,Titanic,Romance,1.3,2023-12-18
110,The Godfather,Crime,2.6,2024-07-19
873,Avengers,Action,2.3,2025-05-05
949,Avengers,Action,4.1,2024-07-02
384,Pulp Fiction,Crime,2.1,2024-01-21
914,Pulp Fiction,Crime,1.3,2025-05-16
402,Avengers,Action,4.2,2024-04-06
353,Shrek,Comedy,3.7,2024-07-27
464,The Godfather,Crime,4.0,2023-12-24
847,Shrek,Comedy,3.3,2024-11-11
309,The Godfather,Crime,1.2,2024-11-07
535,Pulp Fiction,Crime,4.5,2024-04-21
267,Inception,Sci-Fi,1.8,2023-12-05
485,Avengers,Action,3.2,2024-01-22
657,Inception,Sci-Fi,2.8,2025-03-10
216,Finding Nemo,Animation,1.3,2025-05-02
573,Finding Nemo,Animation,1.7,2025-04-20
398,Avengers,Action,2.2,2023-11-25
505,Avengers,Action,2.0,2023-10-08
590,Finding Nemo,Animation,4.5,2025-01-31
640,Shrek,Comedy,3.6,2025-03-10
283,Shrek,Comedy,2.7,2024-02-24
552,Shrek,Comedy,3.3,2024-11-29
797,Pulp Fiction,Crime,4.6,2024-05-27
847,Titanic,Romance,1.3,2023-11-05
687,Avengers,Action,2.4,2024-10-18
820,Inception,Sci-Fi,1.0,2024-09-02
358,Avengers,Action,3.2,2025-03-01
452,The Godfather,Crime,3.6,2024-10-26
129,Pulp Fiction,Crime,1.8,2023-08-14
303,Interstellar,Sci-Fi,3.0,2024-11-03
232,Pulp Fiction,Crime,4.6,2024-02-12
593,Avengers,Action,1.1,2024-12-16
719,Inception,Sci-Fi,1.4,2024-09-04
283,Finding Nemo,Animation,4.9,2024-08-19
648,Interstellar,Sci-Fi,2.1,2025-02-16
951,The Godfather,Crime,1.8,2024-02-17
400,Pulp Fiction,Crime,3.3,2025-01-20
574,Titanic,Romance,1.9,2023-12-26
573,Finding Nemo,Animation,2.1,2024-06-23
739,Finding Nemo,Animation,2.0,2023-11-22
286,Inception,Sci-Fi,1.4,2023-08-15
215,Finding Nemo,Animation,4.5,2023-12-26
367,Finding Nemo,Animation,3.3,2023-12-23
508,Finding Nemo,Animation,3.3,2023-11-02
245,The Godfather,Crime,3.8,2025-06-18
232,Titanic,Romance,2.0,2024-11-04
250,Avengers,Action,1.8,2023-08-15
821,Titanic,Romance,3.4,2025-01-17
116,Avengers,Action,4.6,2025-03-01
263,Shrek,Comedy,4.3,2023-10-30
576,Titanic,Romance,4.1,2025-07-26
628,Avengers,Action,4.9,2025-02-03
715,Shrek,Comedy,2.6,2023-08-13
348,Finding Nemo,Animation,1.3,2024-08-22
968,Interstellar,Sci-Fi,1.1,2025-03-13
517,Finding Nemo,Animation,1.7,2024-12-22
615,Interstellar,Sci-Fi,5.0,2024-12-26
680,Avengers,Action,2.3,2023-10-07
722,Inception,Sci-Fi,1.5,2024-10-12
481,Titanic,Romance,2.2,2025-04-18
951,Interstellar,Sci-Fi,2.8,2024-11-04
883,Finding Nemo,Animation,3.4,2025-03-14
952,Pulp Fiction,Crime,2.3,2025-03-16
568,Titanic,Romance,1.2,2024-04-05
239,The Godfather,Crime,2.3,2024-05-31
141,Avengers,Action,4.9,2024-02-15
900,Avengers,Action,4.9,2024-10-11
190,Interstellar,Sci-Fi,2.6,2023-11-26
579,Interstellar,Sci-Fi,3.2,2025-05-02
850,Finding Nemo,Animation,1.6,2024-10-14
295,Titanic,Romance,4.4,2024-03-28
315,Inception,Sci-Fi,2.8,2023-10-12
666,Finding Nemo,Animation,2.9,2024-12-27
806,Interstellar,Sci-Fi,2.0,2024-11-08
978,Avengers,Action,1.4,2025-05-26
785,Inception,Sci-Fi,4.0,2025-04-18
372,Finding Nemo,Animation,4.0,2024-10-06
636,Titanic,Romance,4.3,2024-07-06
541,Shrek,Comedy,1.4,2024-12-08
292,Titanic,Romance,2.2,2023-10-23
955,Avengers,Action,2.2,2024-09-26
912,Pulp Fiction,Crime,4.2,2025-01-07
182,Shrek,Comedy,1.1,2024-10-07
286,Interstellar,Sci-Fi,1.8,2025-01-16
619,Inception,Sci-Fi,4.9,2024-08-13
234,Titanic,Romance,2.1,2024-01-03
200,Finding Nemo,Animation,2.1,2024-08-27
717,Inception,Sci-Fi,4.1,2025-06-19
439,Finding Nemo,Animation,2.2,2024-07-28
462,Avengers,Action,2.4,2024-05-10
468,The Godfather,Crime,1.8,2023-09-02
474,Interstellar,Sci-Fi,3.6,2024-08-11
741,Avengers,Action,3.4,2024-03-20
241,Interstellar,Sci-Fi,1.4,2025-02-16
616,Pulp Fiction,Crime,1.8,2024-12-03
472,Titanic,Romance,3.2,2025-05-07
404,Avengers,Action,4.6,2024-08-02
908,Interstellar,Sci-Fi,4.1,2025-05-23
323,Finding Nemo,Animation,2.4,2025-07-23
119,Titanic,Romance,3.9,2025-05-23
734,Avengers,Action,3.1,2024-09-07
878,Inception,Sci-Fi,2.0,2024-04-26
913,The Godfather,Crime,2.4,2024-09-21
910,Pulp Fiction,Crime,3.7,2024-06-16
361,Finding Nemo,Animation,2.5,2024-10-11
650,Avengers,Action,1.2,2025-04-15
115,Shrek,Comedy,1.9,2023-09-27
930,Shrek,Comedy,2.6,2025-07-01
467,Shrek,Comedy,4.4,2025-07-16
235,The Godfather,Crime,4.6,2023-10-15
250,Interstellar,Sci-Fi,1.2,2025-06-11
750,Titanic,Romance,1.6,2024-02-24
368,The Godfather,Crime,2.9,2024-01-18
378,Interstellar,Sci-Fi,4.7,2023-12-28
344,Avengers,Action,4.1,2023-10-03
969,Finding Nemo,Animation,3.5,2025-07-25
333,Finding Nemo,Animation,4.5,2024-11-14
139,Interstellar,Sci-Fi,2.3,2023-08-07
199,Avengers,Action,1.5,2025-03-23
965,Interstellar,Sci-Fi,2.7,2024-12-20
646,Finding Nemo,Animation,1.3,2025-04-16
492,Titanic,Romance,3.6,2023-10-06
203,Shrek,Comedy,4.9,2025-02-22
487,Avengers,Action,3.1,2024-12-22
186,Pulp Fiction,Crime,3.4,2024-06-15
500,Avengers,Action,4.5,2024-05-08
463,The Godfather,Crime,2.7,2025-07-11
887,Inception,Sci-Fi,2.5,2024-06-15
307,Avengers,Action,3.4,2024-08-11
456,Shrek,Comedy,2.2,2024-01-12
584,The Godfather,Crime,4.1,2024-06-08
559,Inception,Sci-Fi,3.5,2025-03-25
630,Titanic,Romance,2.1,2025-04-06
284,Shrek,Comedy,4.5,2024-11-08
570,Shrek,Comedy,1.2,2024-04-19
232,Finding Nemo,Animation,4.4,2025-01-22
377,Titanic,Romance,1.7,2024-04-27
803,Interstellar,Sci-Fi,1.4,2025-05-07
997,Pulp Fiction,Crime,1.1,2023-10-11
306,The Godfather,Crime,2.7,2024-05-09
318,Titanic,Romance,5.0,2024-09-30
549,Finding Nemo,Animation,4.5,2023-10-18
189,Titanic,Romance,1.3,2025-03-08
223,Interstellar,Sci-Fi,2.9,2024-06-18
208,The Godfather,Crime,1.2,2023-11-19
222,Shrek,Comedy,3.3,2023-11-14
546,Interstellar,Sci-Fi,3.4,2024-04-26
202,Titanic,Romance,2.3,2023-12-11
270,Interstellar,Sci-Fi,4.3,2025-02-23
814,Finding Nemo,Animation,2.1,2024-11-19
952,Interstellar,Sci-Fi,1.1,2024-09-02
376,Inception,Sci-Fi,4.6,2025-05-12
314,Finding Nemo,Animation,1.6,2023-10-28
444,The Godfather,Crime,2.2,2023-08-19
703,Titanic,Romance,2.6,2024-09-27
754,Avengers,Action,3.9,2024-11-10
280,Inception,Sci-Fi,4.6,2024-12-26
996,Titanic,Romance,4.1,2023-10-21
402,Finding Nemo,Animation,3.4,2024-04-28
697,Inception,Sci-Fi,3.1,2025-06-23
903,Titanic,Romance,2.6,2024-02-22
980,The Godfather,Crime,1.2,2024-10-14
660,Titanic,Romance,2.1,2024-10-13
636,Interstellar,Sci-Fi,2.5,2024-01-18
345,Shrek,Comedy,1.1,2025-02-17
430,Shrek,Comedy,3.9,2025-02-07
709,Shrek,Comedy,1.2,2025-03-28
464,Pulp Fiction,Crime,3.1,2025-06-11
960,Pulp Fiction,Crime,2.3,2024-11-11
532,Avengers,Action,3.3,2024-07-17
834,Pulp Fiction,Crime,1.5,2023-09-09
368,The Godfather,Crime,4.5,2024-04-24
554,Avengers,Action,4.8,2024-09-28
723,Avengers,Action,3.4,2024-06-30
241,Interstellar,Sci-Fi,1.8,2024-04-23
471,Pulp Fiction,Crime,1.8,2025-06-21
493,The Godfather,Crime,3.5,2025-02-01
163,Avengers,Action,3.9,2024-10-16
967,Shrek,Comedy,4.4,2025-05-24
959,Pulp Fiction,Crime,3.5,2024-02-18
504,Interstellar,Sci-Fi,3.4,2023-10-04
864,Pulp Fiction,Crime,2.4,2024-03-08
761,Inception,Sci-Fi,2.4,2024-03-20
489,Avengers,Action,1.1,2023-09-13
175,Finding Nemo,Animation,2.0,2024-11-19
425,Interstellar,Sci-Fi,1.6,2024-03-18
681,Shrek,Comedy,3.7,2024-05-09
928,Titanic,Romance,3.5,2023-12-12
815,Interstellar,Sci-Fi,3.1,2023-11-19
578,Titanic,Romance,3.1,2024-05-10
451,Pulp Fiction,Crime,3.4,2024-12-21
567,Interstellar,Sci-Fi,2.2,2025-02-28
576,Inception,Sci-Fi,2.2,2025-06-01
888,Titanic,Romance,4.2,2025-01-15
724,Finding Nemo,Animation,3.6,2023-09-04
383,The Godfather,Crime,3.4,2023-09-30
281,Shrek,Comedy,2.3,2024-12-16
371,Inception,Sci-Fi,2.2,2025-06-04
939,Inception,Sci-Fi,2.3,2025-03-15
834,Titanic,Romance,1.7,2023-12-01
844,Interstellar,Sci-Fi,4.0,2024-08-16
752,Finding Nemo,Animation,1.5,2025-03-27
239,Shrek,Comedy,3.6,2025-07-03
610,Pulp Fiction,Crime,3.3,2024-04-03
728,Inception,Sci-Fi,1.1,2025-05-13
447,Shrek,Comedy,3.6,2024-08-11
705,Pulp Fiction,Crime,1.1,2024-10-15
871,Avengers,Action,2.8,2023-10-07
663,Avengers,Action,1.4,2025-03-03
552,Interstellar,Sci-Fi,4.6,2024-11-14
159,Pulp Fiction,Crime,2.2,2023-09-20
518,Pulp Fiction,Crime,1.8,2024-03-22
165,Titanic,Romance,2.4,2024-07-17
250,Shrek,Comedy,4.6,2024-09-04
487,Titanic,Romance,2.7,2024-12-03
684,Avengers,Action,2.2,2024-12-04
636,The Godfather,Crime,4.0,2023-11-11
847,Finding Nemo,Animation,1.6,2025-04-12
177,Shrek,Comedy,1.9,2025-07-28
341,Pulp Fiction,Crime,1.4,2025-07-23
182,Shrek,Comedy,1.3,2025-03-29
969,The Godfather,Crime,3.1,2025-06-02
959,Pulp Fiction,Crime,2.8,2025-04-20
836,Titanic,Romance,1.3,2023-08-31
930,The Godfather,Crime,3.3,2024-08-17
703,Finding Nemo,Animation,4.5,2024-06-25
271,Interstellar,Sci-Fi,3.5,2024-07-22
337,Avengers,Action,1.6,2024-02-22
915,Interstellar,Sci-Fi,4.3,2023-09-29
463,Interstellar,Sci-Fi,1.9,2024-01-09
932,Titanic,Romance,3.6,2025-01-14
920,Shrek,Comedy,3.4,2024-09-04
415,The Godfather,Crime,4.4,2024-12-26
406,Shrek,Comedy,2.9,2023-08-08
396,Inception,Sci-Fi,1.2,2024-11-06
979,Interstellar,Sci-Fi,3.3,2024-11-05
101,The Godfather,Crime,3.2,2025-01-14
884,The Godfather,Crime,3.5,2025-02-10
551,Titanic,Romance,3.2,2025-07-12
813,Inception,Sci-Fi,1.4,2024-02-26
976,Avengers,Action,4.6,2023-10-30
273,Shrek,Comedy,1.3,2025-05-23
400,Finding Nemo,Animation,3.4,2023-08-04
269,Finding Nemo,Animation,2.9,2025-04-28
696,Shrek,Comedy,2.4,2024-04-21
856,Shrek,Comedy,2.4,2023-11-13
718,Interstellar,Sci-Fi,4.9,2024-04-02
771,Avengers,Action,2.9,2024-06-01
598,Pulp Fiction,Crime,4.3,2025-07-31
450,Interstellar,Sci-Fi,3.9,2025-07-04
587,Avengers,Action,3.0,2025-07-13
564,Finding Nemo,Animation,2.2,2023-09-17
875,Pulp Fiction,Crime,1.1,2024-11-01
422,Interstellar,Sci-Fi,1.9,2023-10-17
633,Avengers,Action,4.8,2023-09-15
708,Inception,Sci-Fi,4.2,2025-06-15
193,Avengers,Action,3.6,2023-10-17
255,Inception,Sci-Fi,4.2,2025-05-10
704,Titanic,Romance,4.5,2023-09-03
289,Finding Nemo,Animation,2.0,2024-12-12
507,Finding Nemo,Animation,1.5,2024-12-02
610,Pulp Fiction,Crime,2.5,2025-07-22
238,Interstellar,Sci-Fi,1.6,2025-01-04
366,The Godfather,Crime,3.5,2025-03-18
542,Titanic,Romance,3.8,2025-04-19
803,Finding Nemo,Animation,3.7,2025-01-28
252,Finding Nemo,Animation,3.4,2025-02-06
437,The Godfather,Crime,4.9,2024-11-17
132,Titanic,Romance,2.7,2023-11-08
418,The Godfather,Crime,4.6,2025-05-03
259,Titanic,Romance,3.3,2023-08-24
431,Finding Nemo,Animation,2.5,2024-06-02
674,Inception,Sci-Fi,4.9,2023-09-21
339,Titanic,Romance,4.6,2024-02-26
725,Interstellar,Sci-Fi,3.1,2024-11-22
933,Inception,Sci-Fi,4.9,2025-05-11
102,The Godfather,Crime,2.6,2023-09-21
984,Pulp Fiction,Crime,1.7,2025-02-20
589,Titanic,Romance,2.5,2024-10-09
325,Pulp Fiction,Crime,4.2,2024-03-17
554,Finding Nemo,Animation,4.0,2023-12-01
160,Inception,Sci-Fi,2.8,2024-05-22
502,Pulp Fiction,Crime,3.8,2023-09-15
460,Inception,Sci-Fi,4.1,2024-10-01
756,Inception,Sci-Fi,3.3,2025-05-02
475,Inception,Sci-Fi,2.9,2025-05-29
648,Finding Nemo,Animation,4.9,2024-11-18
474,Pulp Fiction,Crime,1.2,2025-04-26
752,Avengers,Action,3.0,2025-01-15
731,Inception,Sci-Fi,1.1,2024-06-18
596,Shrek,Comedy,3.5,2023-11-04
821,Inception,Sci-Fi,2.6,2023-12-23
129,Pulp Fiction,Crime,1.4,2025-04-23
343,Titanic,Romance,4.7,2023-08-03
996,Shrek,Comedy,2.6,2024-01-06
312,Interstellar,Sci-Fi,4.0,2024-01-13
995,Interstellar,Sci-Fi,2.4,2025-01-26
733,Pulp Fiction,Crime,4.7,2023-10-01
384,Finding Nemo,Animation,4.1,2023-12-04
902,Pulp Fiction,Crime,3.1,2024-06-23
664,Inception,Sci-Fi,4.0,2024-06-07
916,Inception,Sci-Fi,1.3,2025-04-27
823,Inception,Sci-Fi,3.0,2024-10-21
336,Titanic,Romance,2.3,2025-04-15
523,Shrek,Comedy,3.0,2024-04-11
174,Titanic,Romance,3.6,2023-09-05
210,Avengers,Action,3.6,2025-05-24
782,Pulp Fiction,Crime,1.9,2023-12-10
373,Interstellar,Sci-Fi,3.2,2023-08-27
957,Pulp Fiction,Crime,2.0,2023-12-11
774,Titanic,Romance,1.9,2025-04-23
826,The Godfather,Crime,1.8,2025-01-02
495,Inception,Sci-Fi,4.0,2025-02-26
528,Titanic,Romance,3.9,2024-05-07
867,Pulp Fiction,Crime,4.5,2024-07-04
756,Inception,Sci-Fi,3.2,2024-12-05
133,Avengers,Action,4.4,2024-02-14
945,Interstellar,Sci-Fi,1.3,2024-09-10
564,Pulp Fiction,Crime,4.5,2024-03-06
346,The Godfather,Crime,1.4,2024-04-09
974,Shrek,Comedy,4.6,2023-10-31
505,Finding Nemo,Animation,4.6,2025-06-12
323,Inception,Sci-Fi,1.1,2024-10-25
927,Shrek,Comedy,4.9,2024-11-11
920,Inception,Sci-Fi,1.7,2024-11-03
184,Interstellar,Sci-Fi,4.9,2023-09-22
213,Inception,Sci-Fi,4.5,2024-09-20
366,Interstellar,Sci-Fi,2.5,2025-02-07
883,Avengers,Action,4.9,2024-03-28
421,Interstellar,Sci-Fi,4.0,2024-05-19
298,Avengers,Action,3.4,2024-10-30
376,Titanic,Romance,3.0,2025-06-08
387,Pulp Fiction,Crime,3.4,2024-09-24
796,Inception,Sci-Fi,2.8,2024-03-03
340,Avengers,Action,3.7,2023-11-14
214,Titanic,Romance,2.8,2023-10-08
762,Avengers,Action,2.8,2024-12-30
427,Pulp Fiction,Crime,2.8,2024-01-11
681,Inception,Sci-Fi,3.5,2024-05-05
455,Finding Nemo,Animation,2.2,2024-02-13
683,Interstellar,Sci-Fi,3.1,2023-11-28
591,The Godfather,Crime,4.0,2025-05-24
392,Pulp Fiction,Crime,4.4,2023-11-06
249,Shrek,Comedy,3.6,2025-05-01
270,The Godfather,Crime,4.5,2024-06-21
524,Inception,Sci-Fi,1.2,2024-02-13
848,Titanic,Romance,1.3,2025-05-17
705,Interstellar,Sci-Fi,1.2,2024-05-24
798,The Godfather,Crime,1.8,2024-03-11
205,The Godfather,Crime,2.6,2025-01-08
814,Avengers,Action,1.7,2025-03-01
948,Shrek,Comedy,4.6,2023-08-30
517,Shrek,Comedy,1.2,2023-11-04
516,The Godfather,Crime,1.2,2025-01-07
210,Shrek,Comedy,1.4,2025-04-19
493,Inception,Sci-Fi,4.1,2024-12-21
190,Avengers,Action,3.8,2025-07-07
405,Pulp Fiction,Crime,1.9,2023-10-29
295,The Godfather,Crime,3.8,2025-04-16
309,Shrek,Comedy,4.8,2025-05-17
112,The Godfather,Crime,2.0,2024-04-20
226,Pulp Fiction,Crime,4.0,2023-10-25
599,Interstellar,Sci-Fi,2.5,2025-07-19
271,Titanic,Romance,2.9,2025-01-27
606,Titanic,Romance,3.2,2024-10-17
101,Pulp Fiction,Crime,3.1,2023-12-27
373,Inception,Sci-Fi,3.1,2024-11-19
551,Shrek,Comedy,4.7,2024-11-22
808,The Godfather,Crime,4.5,2024-05-08
435,Finding Nemo,Animation,2.6,2024-07-12
646,Titanic,Romance,3.0,2023-11-10
460,Interstellar,Sci-Fi,3.6,2025-01-08
286,Finding Nemo,Animation,1.7,2024-02-19
549,Finding Nemo,Animation,2.0,2024-03-16
707,Avengers,Action,3.6,2025-07-14
772,The Godfather,Crime,1.9,2023-12-03
971,Titanic,Romance,3.0,2023-10-27
232,Inception,Sci-Fi,1.0,2024-04-15
863,Titanic,Romance,4.5,2025-04-03
597,Finding Nemo,Animation,4.4,2024-02-01
117,Finding Nemo,Animation,2.6,2024-01-24
371,Pulp Fiction,Crime,1.6,2024-12-28
431,Interstellar,Sci-Fi,2.3,2025-05-15
645,The Godfather,Crime,3.8,2024-01-27
302,Avengers,Action,4.1,2023-09-22
177,Interstellar,Sci-Fi,2.9,2025-02-21
990,Inception,Sci-Fi,3.9,2025-02-02
299,The Godfather,Crime,1.8,2025-02-07
303,Inception,Sci-Fi,4.1,2025-05-16
810,Inception,Sci-Fi,2.9,2024-03-21
817,Shrek,Comedy,1.9,2024-03-19
495,Pulp Fiction,Crime,4.6,2024-02-14
472,Pulp Fiction,Crime,4.9,2024-07-19
901,Finding Nemo,Animation,3.8,2025-05-20
978,Interstellar,Sci-Fi,3.8,2024-08-04
712,Avengers,Action,3.8,2024-07-18
202,Avengers,Action,1.6,2024-01-31
150,Inception,Sci-Fi,2.4,2024-09-15
833,Avengers,Action,4.4,2025-06-09
137,Titanic,Romance,1.9,2024-11-25
102,Avengers,Action,2.2,2024-06-13
728,Finding Nemo,Animation,1.9,2024-10-13
893,Shrek,Comedy,2.0,2024-11-15
500,Avengers,Action,3.9,2025-01-08
458,Pulp Fiction,Crime,2.7,2024-10-16
502,The Godfather,Crime,3.4,2025-01-30
537,The Godfather,Crime,2.2,2024-04-03
371,Finding Nemo,Animation,3.6,2024-11-11
299,Titanic,Romance,1.1,2025-03-12
121,Finding Nemo,Animation,4.4,2023-10-27
637,The Godfather,Crime,3.0,2023-10-21
852,The Godfather,Crime,1.4,2024-02-29
518,Inception,Sci-Fi,1.7,2025-07-24
811,The Godfather,Crime,1.4,2023-12-31
970,Inception,Sci-Fi,1.9,2025-07-03
509,Titanic,Romance,2.2,2023-09-25
147,Finding Nemo,Animation,2.5,2025-03-13
666,Pulp Fiction,Crime,2.4,2024-04-06
905,Avengers,Action,1.9,2024-03-29
379,Interstellar,Sci-Fi,2.2,2025-05-01
831,Titanic,Romance,1.8,2025-05-15
778,Interstellar,Sci-Fi,3.3,2025-06-11
466,Interstellar,Sci-Fi,2.5,2025-01-13
243,Finding Nemo,Animation,3.0,2024-12-25
136,Interstellar,Sci-Fi,4.6,2023-11-12
537,Inception,Sci-Fi,2.6,2024-09-17
555,Interstellar,Sci-Fi,3.9,2023-09-11
273,Titanic,Romance,4.6,2024-12-13
726,The Godfather,Crime,2.9,2024-07-29
505,Finding Nemo,Animation,1.3,2024-01-12
548,Finding Nemo,Animation,1.6,2024-09-12
452,Interstellar,Sci-Fi,1.7,2024-10-31
385,Interstellar,Sci-Fi,4.6,2023-12-25
130,Pulp Fiction,Crime,1.4,2025-07-13
427,Pulp Fiction,Crime,2.8,2024-08-20
610,Interstellar,Sci-Fi,1.1,2025-01-17
234,The Godfather,Crime,3.6,2025-07-11
